cod_cliente,primeiro_nome,ultimo_nome,email,tipo_cliente,data_inclusao,cpfcnpj,data_nascimento,endereco,cep,idade,estado,cod_proposta,cod_colaborador,data_entrada_proposta,taxa_juros_mensal,valor_proposta,valor_financiamento,valor_entrada,valor_prestacao,quantidade_parcelas,carencia,status_proposta
843,Maria Fernanda,Sales,piresdaniela@example.net,PF,2019-08-09 10:35:00 UTC,930.648.725-83,1969-10-13,Chácara Azevedo Vila Satélite 19973200 Costela de Pires / RJ,03740382,56,RJ,1576,66,2012-09-07 20:07:09+00:00,0.01,142097.95,227374.90,85276.95,7783.88,21,3,Validação documentos
873,Isabelly,Sales,duartelais@example.org,PF,2021-05-25 15:15:00 UTC,105.892.673-02,1976-08-17,"Rua Kevin Santos, 39 Custodinha 73653949 Cavalcanti / BA",19148089,49,BA,1366,20,2015-12-20 17:55:07+00:00,0.02,70207.37,86108.79,15901.42,1359.31,101,0,Aprovada
873,Isabelly,Sales,duartelais@example.org,PF,2021-05-25 15:15:00 UTC,105.892.673-02,1976-08-17,"Rua Kevin Santos, 39 Custodinha 73653949 Cavalcanti / BA",19148089,49,BA,159,40,2011-12-15 22:35:43+00:00,0.02,61178.43,74835.28,13656.85,4443.33,17,2,Aprovada
931,Stephany,Sales,xmelo@example.org,PF,2020-09-14 14:09:00 UTC,659.037.814-20,2000-11-04,Lagoa Cavalcanti Ouro Preto 47590033 Pinto / MG,62871467,25,MG,327,84,2018-03-23 01:07:42+00:00,0.01,88211.73,149873.73,61662.00,1755.48,82,0,Enviada
89,Ana Beatriz,Silva,pteixeira@example.org,PF,2021-08-26 13:23:00 UTC,529.410.638-89,1956-01-26,"Estrada de Araújo, 55 Maria Helena 78047-637 Silveira / TO",53954-224,69,TO,133,61,2013-02-06 06:47:15+00:00,0.01,17764.23,35204.53,17440.30,575.87,36,5,Enviada
89,Ana Beatriz,Silva,pteixeira@example.org,PF,2021-08-26 13:23:00 UTC,529.410.638-89,1956-01-26,"Estrada de Araújo, 55 Maria Helena 78047-637 Silveira / TO",53954-224,69,TO,1338,13,2016-05-26 10:10:01+00:00,0.02,1544.23,2686.85,1142.62,42.31,57,2,Aprovada
89,Ana Beatriz,Silva,pteixeira@example.org,PF,2021-08-26 13:23:00 UTC,529.410.638-89,1956-01-26,"Estrada de Araújo, 55 Maria Helena 78047-637 Silveira / TO",53954-224,69,TO,1634,40,2021-05-31 18:45:33+00:00,0.01,28144.09,37257.18,9113.09,2023.58,15,4,Em análise
97,Emanuel,Silva,lara31@example.net,PF,2021-09-28 14:36:00 UTC,817.463.290-50,1956-07-07,"Jardim Eduarda Mendes, 69 Guaratã 72017454 Aragão de Mendes / SC",35556-306,69,SC,1687,87,2014-04-08 10:59:32+00:00,0.02,8478.48,15061.37,6582.89,266.86,60,0,Aprovada
100,Maria,Silva,ana-sophia71@example.net,PF,2017-03-10 15:18:00 UTC,516.720.498-49,1998-12-22,"Travessa Almeida, 1 João Paulo Ii 18073-484 da Paz das Flores / RN",74509-994,27,RN,1997,66,2010-10-13 20:57:25+00:00,0.02,114705.96,183412.54,68706.58,3030.98,105,2,Validação documentos
171,Arthur,Silva,pedro-lucassilveira@example.net,PF,2022-03-04 16:24:00 UTC,945.132.768-19,1987-07-02,"Fazenda Lívia Teixeira, 5 Bandeirantes 57287814 da Cruz / AM",58058-025,38,AM,1693,22,2022-06-09 07:29:31+00:00,0.02,137832.32,200827.95,62995.63,3895.53,55,2,Aprovada
225,Leandro,Silva,hmoraes@example.com,PF,2020-08-18 14:58:00 UTC,073.691.854-00,1987-08-08,"Viaduto de Viana, 105 Jaqueline 91856879 Cardoso do Campo / PR",30186-893,38,PR,809,87,2016-11-22 18:03:15+00:00,0.01,11154.79,18381.85,7227.06,233.53,83,4,Aprovada
258,Kamilly,Silva,nunesana-clara@example.org,PF,2011-08-21 14:49:00 UTC,251.763.948-55,1961-08-12,"Alameda Antônio Carvalho, 54 Olaria 53364659 Caldeira dos Dourados / PB",53456544,64,PB,1192,64,2020-10-29 04:45:35+00:00,0.01,79972.88,128911.67,48938.79,1360.47,88,0,Validação documentos
279,Heloísa,Silva,nuneslarissa@example.com,PF,2018-04-09 11:15:00 UTC,409.567.832-10,1972-11-24,"Estrada Vinicius Rezende, 35 Santa Branca 42094682 Silveira / MG",80355-665,53,MG,81,26,2010-09-02 16:34:41+00:00,0.01,65800.08,111918.44,46118.36,1535.55,65,3,Validação documentos
279,Heloísa,Silva,nuneslarissa@example.com,PF,2018-04-09 11:15:00 UTC,409.567.832-10,1972-11-24,"Estrada Vinicius Rezende, 35 Santa Branca 42094682 Silveira / MG",80355-665,53,MG,1223,48,2016-07-13 07:46:49+00:00,0.01,43924.50,59711.93,15787.43,9173.40,5,5,Validação documentos
330,Ana Clara,Silva,da-luzalice@example.com,PF,2022-06-11 15:44:00 UTC,950.681.274-85,1953-02-14,"Rodovia Benjamin Araújo, 16 Vila Bandeirantes 53588419 da Conceição / MT",59204955,72,MT,247,92,2019-05-06 06:15:15+00:00,0.02,4192.06,8346.53,4154.47,350.92,14,5,Enviada
330,Ana Clara,Silva,da-luzalice@example.com,PF,2022-06-11 15:44:00 UTC,950.681.274-85,1953-02-14,"Rodovia Benjamin Araújo, 16 Vila Bandeirantes 53588419 da Conceição / MT",59204955,72,MT,1293,25,2015-04-24 06:07:03+00:00,0.02,104671.53,208308.58,103637.05,2097.11,106,5,Validação documentos
358,Natália,Silva,lavinianascimento@example.com,PF,2019-03-15 15:56:00 UTC,419.283.657-28,1974-03-28,"Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",14500-907,51,PB,23,5,2020-05-30 04:42:27+00:00,0.01,13338.29,18727.61,5389.32,252.24,81,0,Enviada
358,Natália,Silva,lavinianascimento@example.com,PF,2019-03-15 15:56:00 UTC,419.283.657-28,1974-03-28,"Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",14500-907,51,PB,1820,27,2022-11-26 09:59:44+00:00,0.02,21065.28,25728.28,4663.00,587.64,87,0,Enviada
358,Natália,Silva,lavinianascimento@example.com,PF,2019-03-15 15:56:00 UTC,419.283.657-28,1974-03-28,"Praça Gonçalves, 8 Lindéia 81429425 Porto / PB",14500-907,51,PB,1088,43,2014-03-28 03:47:41+00:00,0.02,67799.94,112570.98,44771.04,1647.41,89,3,Validação documentos
382,Luiza,Silva,araujomariane@example.com,PF,2010-02-02 14:28:00 UTC,236.854.107-17,1962-02-16,"Quadra Duarte, 428 Bela Vitoria 06743246 Ferreira / MG",11019-585,63,MG,1800,7,2021-08-23 13:43:00+00:00,0.02,79373.67,138677.79,59304.12,27271.60,3,4,Aprovada
382,Luiza,Silva,araujomariane@example.com,PF,2010-02-02 14:28:00 UTC,236.854.107-17,1962-02-16,"Quadra Duarte, 428 Bela Vitoria 06743246 Ferreira / MG",11019-585,63,MG,1001,59,2022-11-23 00:22:52+00:00,0.02,48982.13,63327.36,14345.23,1403.08,54,6,Validação documentos
456,Gustavo Henrique,Silva,isaacpeixoto@example.com,PF,2014-02-12 15:54:00 UTC,148.236.095-06,1994-03-01,"Alameda Farias, 16 Novo Glória 82970783 Rocha do Campo / RN",73671994,31,RN,1098,18,2013-05-25 07:37:01+00:00,0.02,73201.54,95229.01,22027.47,1782.23,120,6,Aprovada
456,Gustavo Henrique,Silva,isaacpeixoto@example.com,PF,2014-02-12 15:54:00 UTC,148.236.095-06,1994-03-01,"Alameda Farias, 16 Novo Glória 82970783 Rocha do Campo / RN",73671994,31,RN,1307,32,2010-04-17 20:23:09+00:00,0.02,40720.83,55404.42,14683.59,981.65,112,4,Aprovada
456,Gustavo Henrique,Silva,isaacpeixoto@example.com,PF,2014-02-12 15:54:00 UTC,148.236.095-06,1994-03-01,"Alameda Farias, 16 Novo Glória 82970783 Rocha do Campo / RN",73671994,31,RN,194,61,2018-04-20 17:07:53+00:00,0.01,96279.62,115148.01,18868.39,7334.27,14,4,Em análise
465,Cauê,Silva,caldeirabernardo@example.net,PF,2017-10-07 14:54:00 UTC,325.816.074-08,1987-11-29,"Pátio de Peixoto, 26 Santa Rita 29374-160 Santos / SC",77592-484,38,SC,870,79,2014-06-26 02:23:59+00:00,0.01,82357.95,98115.98,15758.03,2139.52,53,0,Aprovada
606,Catarina,Silva,monteiropedro@example.com,PF,2021-06-18 14:14:00 UTC,625.098.741-01,2007-02-19,"Travessa Juan Cavalcanti, 35 São João 04630205 Nascimento / PB",68273-210,18,PB,1461,41,2015-10-07 18:41:47+00:00,0.01,49796.93,78784.47,28987.54,25298.80,2,1,Aprovada
606,Catarina,Silva,monteiropedro@example.com,PF,2021-06-18 14:14:00 UTC,625.098.741-01,2007-02-19,"Travessa Juan Cavalcanti, 35 São João 04630205 Nascimento / PB",68273-210,18,PB,1356,99,2013-05-19 18:03:06+00:00,0.02,122510.45,202342.29,79831.84,5779.12,28,4,Aprovada
610,Raquel,Silva,ana-lauralima@example.net,PF,2020-11-01 14:28:00 UTC,258.639.704-56,1999-02-15,"Conjunto Ana Laura Farias, 7 Jaqueline 05466-526 Aragão de da Mata / MG",78697337,26,MG,14,94,2019-07-11 13:28:03+00:00,0.02,139410.47,203931.20,64520.73,5028.45,43,3,Enviada
756,Letícia,Silva,alanasales@example.com,PF,2021-01-16 12:06:00 UTC,185.430.697-93,1990-03-02,"Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",97477173,35,MS,1750,30,2020-04-14 11:58:17+00:00,0.02,46664.99,71877.71,25212.72,1290.05,69,4,Em análise
756,Letícia,Silva,alanasales@example.com,PF,2021-01-16 12:06:00 UTC,185.430.697-93,1990-03-02,"Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",97477173,35,MS,1858,62,2019-07-31 00:16:19+00:00,0.02,95566.49,122175.94,26609.45,6363.28,18,1,Validação documentos
756,Letícia,Silva,alanasales@example.com,PF,2021-01-16 12:06:00 UTC,185.430.697-93,1990-03-02,"Trecho Moreira, 617 Ribeiro De Abreu 80132149 Sales / MS",97477173,35,MS,1498,84,2014-03-08 13:31:09+00:00,0.01,53892.40,93705.03,39812.63,987.41,95,0,Validação documentos
849,Pietra,Silva,da-motaisabelly@example.com,PF,2021-06-05 11:43:00 UTC,276.319.548-28,1980-12-16,"Campo de Barbosa, 50 Ernesto Nascimento 85362-692 Silveira / AM",20568868,45,AM,1145,36,2021-01-11 01:56:28+00:00,0.02,134658.77,175034.36,40375.59,3358.82,83,5,Enviada
849,Pietra,Silva,da-motaisabelly@example.com,PF,2021-06-05 11:43:00 UTC,276.319.548-28,1980-12-16,"Campo de Barbosa, 50 Ernesto Nascimento 85362-692 Silveira / AM",20568868,45,AM,1856,59,2022-09-13 00:56:34+00:00,0.02,102305.04,158163.32,55858.28,2768.98,95,0,Enviada
849,Pietra,Silva,da-motaisabelly@example.com,PF,2021-06-05 11:43:00 UTC,276.319.548-28,1980-12-16,"Campo de Barbosa, 50 Ernesto Nascimento 85362-692 Silveira / AM",20568868,45,AM,667,77,2020-12-24 07:58:24+00:00,0.01,9038.79,11752.05,2713.26,1579.52,6,3,Enviada
849,Pietra,Silva,da-motaisabelly@example.com,PF,2021-06-05 11:43:00 UTC,276.319.548-28,1980-12-16,"Campo de Barbosa, 50 Ernesto Nascimento 85362-692 Silveira / AM",20568868,45,AM,1672,91,2013-03-15 09:17:38+00:00,0.02,75163.87,116332.44,41168.57,2103.94,86,6,Aprovada
849,Pietra,Silva,da-motaisabelly@example.com,PF,2021-06-05 11:43:00 UTC,276.319.548-28,1980-12-16,"Campo de Barbosa, 50 Ernesto Nascimento 85362-692 Silveira / AM",20568868,45,AM,1743,86,2012-04-30 08:47:28+00:00,0.02,119159.38,210854.80,91695.42,13530.72,10,6,Em análise
901,Bruno,Silva,acarvalho@example.org,PF,2020-01-18 13:48:00 UTC,027.815.934-60,1987-09-30,"Ladeira Fogaça, 63 Minas Brasil 63151181 Teixeira / BA",96961992,38,BA,1377,84,2011-07-06 01:06:55+00:00,0.01,1246.85,1825.43,578.58,42.46,39,5,Validação documentos
940,Mariana,Silva,marina51@example.org,PF,2016-10-25 11:53:00 UTC,187.394.560-48,1953-05-30,"Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",04974394,72,PB,879,15,2013-05-13 11:59:03+00:00,0.02,31742.21,55718.26,23976.05,789.28,95,3,Aprovada
940,Mariana,Silva,marina51@example.org,PF,2016-10-25 11:53:00 UTC,187.394.560-48,1953-05-30,"Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",04974394,72,PB,1136,72,2022-07-25 01:31:49+00:00,0.02,49883.45,91065.36,41181.91,2132.48,35,2,Aprovada
940,Mariana,Silva,marina51@example.org,PF,2016-10-25 11:53:00 UTC,187.394.560-48,1953-05-30,"Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",04974394,72,PB,1821,78,2013-01-06 22:41:12+00:00,0.02,85883.00,136214.95,50331.95,4081.43,30,5,Aprovada
940,Mariana,Silva,marina51@example.org,PF,2016-10-25 11:53:00 UTC,187.394.560-48,1953-05-30,"Vila Gomes, 2 Dom Joaquim 23336341 Alves de Goiás / PB",04974394,72,PB,862,81,2013-10-03 02:30:56+00:00,0.01,18484.85,29769.01,11284.16,315.55,107,4,Em análise
985,Giovanna,Silva,nogueiragabriel@example.com,PF,2018-01-18 15:15:00 UTC,398.674.215-82,1942-08-03,"Setor Diego Sales, 54 João Alfredo 66264185 Duarte / PI",94645786,83,PI,704,35,2012-10-13 16:59:01+00:00,0.01,23099.80,29012.83,5913.03,671.76,46,1,Enviada
985,Giovanna,Silva,nogueiragabriel@example.com,PF,2018-01-18 15:15:00 UTC,398.674.215-82,1942-08-03,"Setor Diego Sales, 54 João Alfredo 66264185 Duarte / PI",94645786,83,PI,1158,21,2022-02-28 18:30:43+00:00,0.02,82772.42,128290.86,45518.44,3322.05,34,4,Aprovada
6,Ana Lívia,Souza,calmeida@example.com,PF,2010-03-09 12:09:00 UTC,470.631.825-44,1943-04-24,"Largo Alexandre da Rosa, 1 Novo Ouro Preto 31934421 Novaes de Cardoso / AC",71428-512,82,AC,926,70,2013-04-08 08:49:11+00:00,0.01,103685.74,159630.45,55944.71,2803.76,53,3,Enviada
6,Ana Lívia,Souza,calmeida@example.com,PF,2010-03-09 12:09:00 UTC,470.631.825-44,1943-04-24,"Largo Alexandre da Rosa, 1 Novo Ouro Preto 31934421 Novaes de Cardoso / AC",71428-512,82,AC,299,44,2012-07-01 23:19:12+00:00,0.02,135008.09,246707.05,111698.96,7612.40,21,3,Em análise
17,Erick,Souza,sarahda-cruz@example.org,PF,2020-03-12 12:51:00 UTC,492.861.057-11,1992-10-05,"Núcleo Isabel Cunha, 21 Mineirão 97284-576 Rocha / PR",70742-709,33,PR,94,73,2021-01-15 07:58:32+00:00,0.02,49088.57,88730.23,39641.66,1288.98,118,2,Enviada
17,Erick,Souza,sarahda-cruz@example.org,PF,2020-03-12 12:51:00 UTC,492.861.057-11,1992-10-05,"Núcleo Isabel Cunha, 21 Mineirão 97284-576 Rocha / PR",70742-709,33,PR,1765,99,2016-06-12 02:31:57+00:00,0.01,66588.87,119811.49,53222.62,5282.15,14,0,Enviada
17,Erick,Souza,sarahda-cruz@example.org,PF,2020-03-12 12:51:00 UTC,492.861.057-11,1992-10-05,"Núcleo Isabel Cunha, 21 Mineirão 97284-576 Rocha / PR",70742-709,33,PR,345,20,2022-11-06 18:59:43+00:00,0.01,60101.06,71835.44,11734.38,2003.55,37,6,Aprovada
17,Erick,Souza,sarahda-cruz@example.org,PF,2020-03-12 12:51:00 UTC,492.861.057-11,1992-10-05,"Núcleo Isabel Cunha, 21 Mineirão 97284-576 Rocha / PR",70742-709,33,PR,431,13,2017-11-04 03:01:18+00:00,0.02,8635.64,11554.57,2918.93,971.97,10,0,Validação documentos
259,Brenda,Souza,amendes@example.org,PF,2019-10-12 12:17:00 UTC,094.615.782-02,1975-05-26,"Núcleo de Moraes, 87 Jardinópolis 06008-538 Oliveira / MG",64223293,50,MG,1763,80,2018-11-29 00:28:49+00:00,0.02,104327.98,165881.46,61553.48,10678.22,11,5,Aprovada
259,Brenda,Souza,amendes@example.org,PF,2019-10-12 12:17:00 UTC,094.615.782-02,1975-05-26,"Núcleo de Moraes, 87 Jardinópolis 06008-538 Oliveira / MG",64223293,50,MG,850,99,2016-05-12 13:44:24+00:00,0.01,164796.36,222119.13,57322.77,3417.45,84,5,Validação documentos
354,Isadora,Souza,caldeiraemanuelly@example.net,PF,2020-02-24 15:41:00 UTC,715.834.290-50,2003-03-17,"Vale Leandro Pires, 69 Jardim Do Vale 00139-816 Melo / AM",45708-495,22,AM,1024,97,2019-06-09 14:46:50+00:00,0.02,42934.83,59069.10,16134.27,2051.78,26,4,Enviada
380,Francisco,Souza,ana-julia74@example.com,PF,2015-10-25 15:27:00 UTC,098.754.162-58,1996-08-15,"Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",38887-523,29,PE,1310,66,2022-08-12 06:14:09+00:00,0.02,47722.81,80115.51,32392.70,1014.93,97,6,Enviada
380,Francisco,Souza,ana-julia74@example.com,PF,2015-10-25 15:27:00 UTC,098.754.162-58,1996-08-15,"Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",38887-523,29,PE,1115,99,2017-10-05 18:40:10+00:00,0.02,94737.13,182392.49,87655.36,2611.20,56,2,Enviada
380,Francisco,Souza,ana-julia74@example.com,PF,2015-10-25 15:27:00 UTC,098.754.162-58,1996-08-15,"Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",38887-523,29,PE,1908,5,2012-11-13 03:46:19+00:00,0.02,2709.30,3343.00,633.70,96.58,47,4,Aprovada
380,Francisco,Souza,ana-julia74@example.com,PF,2015-10-25 15:27:00 UTC,098.754.162-58,1996-08-15,"Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",38887-523,29,PE,675,87,2017-09-19 19:23:19+00:00,0.01,55826.68,90190.26,34363.58,1768.82,40,4,Em análise
380,Francisco,Souza,ana-julia74@example.com,PF,2015-10-25 15:27:00 UTC,098.754.162-58,1996-08-15,"Setor Ribeiro, 36 Dom Silverio 11812-186 Monteiro do Norte / PE",38887-523,29,PE,1694,83,2016-12-01 23:53:05+00:00,0.02,178018.87,246290.84,68271.97,4542.44,84,6,Validação documentos
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,875,13,2019-02-04 17:53:39+00:00,0.02,142939.10,185095.87,42156.77,73286.36,2,3,Enviada
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,1339,15,2015-11-10 13:13:00+00:00,0.02,36926.13,44548.77,7622.64,996.83,66,0,Enviada
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,1685,95,2019-02-28 23:32:16+00:00,0.01,140067.95,185209.06,45141.11,3758.37,54,2,Enviada
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,884,43,2016-07-01 05:23:40+00:00,0.01,87781.93,169487.11,81705.18,1277.10,119,3,Aprovada
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,1133,62,2021-11-25 11:40:40+00:00,0.01,68285.27,125287.26,57001.99,1189.28,101,0,Aprovada
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,941,25,2011-01-22 21:35:33+00:00,0.01,30435.38,52108.68,21673.30,30761.04,1,0,Validação documentos
429,Evelyn,Souza,da-cunhathiago@example.net,PF,2015-05-28 15:38:00 UTC,732.059.648-29,1972-08-13,"Praça de Ferreira, 33 Padre Eustáquio 47737-733 Gomes de Goiás / MA",14782-172,53,MA,466,65,2012-11-30 22:23:32+00:00,0.02,176947.37,243282.66,66335.29,6427.96,37,4,Validação documentos
497,Ana Lívia,Souza,larissa08@example.com,PF,2021-10-25 16:18:00 UTC,467.038.529-10,1946-11-14,"Campo Melissa da Costa, 49 Outro 82415-948 Santos da Mata / RR",98411-088,79,RR,1430,68,2014-04-27 22:06:46+00:00,0.01,62921.28,108336.83,45415.55,1901.83,45,2,Aprovada
497,Ana Lívia,Souza,larissa08@example.com,PF,2021-10-25 16:18:00 UTC,467.038.529-10,1946-11-14,"Campo Melissa da Costa, 49 Outro 82415-948 Santos da Mata / RR",98411-088,79,RR,1695,28,2010-05-14 22:57:17+00:00,0.01,22425.95,29841.47,7415.52,349.85,93,0,Em análise
601,Laís,Souza,ana-julia25@example.com,PF,2019-06-24 10:12:00 UTC,592.804.617-02,1998-11-08,"Vereda de Ferreira, 17 Diamante 90493973 Cavalcanti Paulista / MG",26538-781,27,MG,255,44,2014-12-31 15:09:28+00:00,0.02,21103.62,33450.01,12346.39,484.11,117,3,Em análise
601,Laís,Souza,ana-julia25@example.com,PF,2019-06-24 10:12:00 UTC,592.804.617-02,1998-11-08,"Vereda de Ferreira, 17 Diamante 90493973 Cavalcanti Paulista / MG",26538-781,27,MG,1582,90,2017-11-06 10:52:21+00:00,0.01,81293.82,96923.58,15629.76,2549.05,43,6,Validação documentos
692,Maria Vitória,Souza,xazevedo@example.com,PF,2014-07-11 12:48:00 UTC,897.216.530-12,1990-11-28,"Morro de Alves, 55 Sport Club 69961-611 Nogueira / TO",74975416,35,TO,1628,90,2015-12-23 21:17:21+00:00,0.02,49577.64,95954.47,46376.83,2567.56,23,5,Enviada
692,Maria Vitória,Souza,xazevedo@example.com,PF,2014-07-11 12:48:00 UTC,897.216.530-12,1990-11-28,"Morro de Alves, 55 Sport Club 69961-611 Nogueira / TO",74975416,35,TO,56,18,2019-12-27 22:55:29+00:00,0.01,37945.86,64943.69,26997.83,2792.17,15,3,Aprovada
767,Yuri,Souza,nicole73@example.com,PF,2019-12-06 15:52:00 UTC,653.217.804-71,1975-01-20,"Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",46688811,50,AC,422,17,2011-05-13 19:45:21+00:00,0.02,108673.57,192219.73,83546.16,5417.15,25,2,Aprovada
767,Yuri,Souza,nicole73@example.com,PF,2019-12-06 15:52:00 UTC,653.217.804-71,1975-01-20,"Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",46688811,50,AC,454,38,2021-03-22 17:46:56+00:00,0.02,60002.52,117827.92,57825.40,2379.40,37,5,Aprovada
767,Yuri,Souza,nicole73@example.com,PF,2019-12-06 15:52:00 UTC,653.217.804-71,1975-01-20,"Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",46688811,50,AC,1092,31,2012-07-06 23:57:48+00:00,0.01,129802.84,196604.34,66801.50,65720.32,2,4,Em análise
767,Yuri,Souza,nicole73@example.com,PF,2019-12-06 15:52:00 UTC,653.217.804-71,1975-01-20,"Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",46688811,50,AC,1986,64,2022-06-21 02:05:33+00:00,0.01,107348.68,182012.52,74663.84,3288.05,42,2,Validação documentos
767,Yuri,Souza,nicole73@example.com,PF,2019-12-06 15:52:00 UTC,653.217.804-71,1975-01-20,"Loteamento Moraes, 74 Vila São Geraldo 98347-948 Castro do Campo / AC",46688811,50,AC,80,79,2011-01-15 07:18:31+00:00,0.02,15438.62,24044.68,8606.06,417.45,56,1,Validação documentos
868,Davi Lucas,Souza,limabarbara@example.net,PF,2022-12-02 13:06:00 UTC,473.862.059-29,1973-12-21,"Travessa de Pinto, 90 Estrela Do Oriente 16648-767 Rodrigues / PR",21603-931,52,PR,1109,13,2013-09-06 13:39:17+00:00,0.02,82474.21,104582.66,22108.45,4384.72,25,3,Aprovada
868,Davi Lucas,Souza,limabarbara@example.net,PF,2022-12-02 13:06:00 UTC,473.862.059-29,1973-12-21,"Travessa de Pinto, 90 Estrela Do Oriente 16648-767 Rodrigues / PR",21603-931,52,PR,1684,36,2020-12-21 01:38:42+00:00,0.02,124537.07,172060.29,47523.22,4886.84,33,4,Validação documentos
898,Enzo Gabriel,Souza,heloisa15@example.net,PF,2013-02-25 15:54:00 UTC,325.168.074-90,1957-11-29,"Aeroporto Rocha, 61 Vila Cloris 99323678 Moraes Alegre / PR",00147-561,68,PR,283,38,2011-03-15 04:20:52+00:00,0.01,96645.43,150680.51,54035.08,1484.42,105,2,Em análise
898,Enzo Gabriel,Souza,heloisa15@example.net,PF,2013-02-25 15:54:00 UTC,325.168.074-90,1957-11-29,"Aeroporto Rocha, 61 Vila Cloris 99323678 Moraes Alegre / PR",00147-561,68,PR,240,64,2016-01-02 01:08:56+00:00,0.02,83719.71,156962.58,73242.87,1725.32,90,1,Em análise
965,Lorena,Souza,francisco43@example.net,PF,2016-08-28 14:28:00 UTC,210.574.386-26,1947-09-24,"Pátio Ana Luiza Moraes, 39 Confisco 00785025 Teixeira / BA",49204-295,78,BA,1548,50,2020-12-21 19:50:19+00:00,0.01,75743.01,100845.96,25102.95,1971.82,49,6,Enviada
965,Lorena,Souza,francisco43@example.net,PF,2016-08-28 14:28:00 UTC,210.574.386-26,1947-09-24,"Pátio Ana Luiza Moraes, 39 Confisco 00785025 Teixeira / BA",49204-295,78,BA,1294,55,2020-01-03 06:53:28+00:00,0.01,59734.19,87687.59,27953.40,5449.18,12,6,Enviada
371,Júlia,Viana,maria-alice34@example.org,PF,2012-12-04 12:48:00 UTC,203.167.548-62,1949-01-07,"Trecho de Barbosa, 78 Jardim Leblon 96711910 Porto / ES",73121-676,76,ES,1214,27,2019-08-14 01:41:27+00:00,0.01,88692.00,149447.05,60755.05,2342.33,50,5,Enviada
